id,tempo,energy,loudness,valence,Intensity
1zKOagmkCtXuGmCivG8HZE,134.989,0.572,-6.606,0.864,1
6NwEpX2JUWHVKWfDDfcqC4,109.959,0.783,-6.197,0.302,2
27fMPdnYNuuFuSQrUNJkqj,92.762,0.166,-14.502,0.181,0
1DwiuGq5AyDxjt3JZZCKxL,136.039,0.697,-7.793,0.398,2
0H1OyEooZ5SzBYYdJEzxoy,131.147,0.908,-4.251,0.793,1
0WHi11uzahqpEtPGYCW6oQ,120.894,0.605,-5.363,0.409,2
7xTEgVkEr5qVurrHKWK1g8,133.972,0.221,-12.579,0.386,0
1a5Hi6hk75ftgzAVMkj5Lw,140.12,0.633,-9.323,0.149,2
4QJLKU75Rg4558f4LbDBRi,89.956,0.911,-5.749,0.568,1
7pT6WSg4PCt4mr5ZFyUfsF,173.094,0.577,-5.566,0.861,1
727Z2S2mtNH46CbP9EWPwY,50.827,0.445,-8.087,0.278,2
3yuIvz5stb9v9cljhZ5Zas,155.912,0.47,-7.158,0.186,2
2kJwzbxV2ppxnQoYw4GLBZ,75.801,0.473,-10.086,0.604,2
1jLsirPDkUS2g4gnkYua58,90.008,0.864,-4.3,0.479,1
3Oe3VdPn6rAueriQvFhCBA,94.02,0.666,-6.555,0.714,1
21TcDbGosp7w9YhTjOszgA,89.948,0.455,-5.942,0.333,2
6PUTy3CwaxVbWuAIfAzw8X,120.013,0.33,-27.167,0.0345,0
5yVIlYEHZxQVLyInCdldoS,169.533,0.695,-4.782,0.302,1
0TVcPTk3MMkT6WqkuatPSr,121.023,0.844,-9.153,0.0688,2
7bp3azwVtfVskzqsvKEk3T,147.041,0.654,-5.597,0.585,1
2CflhAseTVffTL1GdsTBCE,117.992,0.707,-7.305,0.545,1
2qz7KoWTLGuWuIfwqZmk4y,152.855,0.473,-9.584,0.462,2
4Svpc4QRvDW0J34AE30S9c,139.785,0.307,-8.24,0.439,2
4nGAZUZd9ZemQ7NvZQL4eX,126.998,0.723,-3.142,0.643,1
6cz2y7t6bDJcktGp6IVM5w,115.038,0.489,-10.008,0.208,2
0cq8HG11ItA11bsTVWSYTx,124.021,0.744,-6.379,0.105,2
3bne7Qit5AbHkX6kWDItYP,111.956,0.181,-15.359,0.0747,0
7CiDwKE62N6ey3LyG6s7xc,133.943,0.338,-13.626,0.1,0
7LwGBxB0h0CVmkOZxYKn0g,128.012,0.42,-7.842,0.196,2
44vJetDdcFOhZhgpk69P41,120.018,0.463,-10.009,0.73,1
5GxZOe2B3P8hPeaHiDfP3y,100.018,0.721,-5.349,0.703,1
60a0Rd6pjrkxjPbaKzXjfq,105.143,0.864,-5.87,0.4,1
5L8UaRYjCoy9ZhMkJQHXgP,96.885,0.221,-18.326,0.415,0
23L5CiUhw2jV1OIMwthR3S,133.99,0.519,-5.88,0.168,2
13J4KuQoJaf0ubp9gzPuFo,160.031,0.754,-3.899,0.231,2
6BjFI5EoskHoXWTVFbcK25,73.256,0.523,-11.672,0.695,2
1SOClUWhOi8vHZYMz3GluK,121.963,0.673,-6.941,0.494,1
3UhmuWcFaLS3AO3kI9ynQ2,98.967,0.572,-7.03,0.304,2
3mLFCocZgUvih60frphM6l,119.961,0.405,-11.277,0.329,2
2vnocfBFbXPm4g9gsqquXf,131.946,0.172,-11.643,0.435,0
1wkD1pgESRrQysLpioCew3,100.022,0.174,-18.624,0.123,0
0U6bQIAh6MCGo1xjbIIx2S,96.071,0.906,-2.097,0.95,1
3dsfiEKjJSbfa8clBbDMef,139.883,0.784,-14.678,0.574,1
4HwDCXsMBC7SUdp2WT4MZP,130.053,0.572,-6.706,0.291,2
7BPNnaH7sze0E9U6iy1jNp,143.991,0.708,-3.929,0.406,1
0UhmvaYmYj7Hw9QQ5gYQg7,99.98,0.675,-6.99,0.0584,2
5g8RBUd0BenfKruHPKB0ZP,117.166,0.102,-18.015,0.544,0
6VS7wKwtvL2FvTupYSWZ9e,86.984,0.6,-4.391,0.466,2
24n8p4vCkwNL9OhvTrwe9z,125.194,0.552,-7.406,0.285,2
6SoUUr6i1X0GReHinApeKI,120.066,0.727,-6.107,0.216,2
7qDuDGkw8JPYYmoL87W54T,147.805,0.518,-7.721,0.38,2
19340ABswLpqyiS8hb141e,160.015,0.474,-12.485,0.729,1
5tqNWWiySiABLrGAvSWsO5,94.978,0.363,-10.837,0.203,2
5tqNWWiySiABLrGAvSWsO5,94.978,0.363,-10.837,0.203,2
5GYFceOhqamIBKHHjI3G1f,120.061,0.626,-6.036,0.39,2
4iRat7YqKIWOwkXwDwoEZc,141.929,0.291,-7.144,0.378,2
4eSptlk4boHEHiFKHnsyoF,88.022,0.357,-16.269,0.501,0
5DyYcwMw0f6z3FefXNLOHv,87.452,0.745,-7.914,0.751,1
3NpNTYETMcXspfs8hE8T7h,145.05,0.963,-5.06,0.91,1
2FaYRiif99tv9t15nWLK4u,91.997,0.671,-4.794,0.586,1
25P5JrnOw4uhLdDdzjpuBg,105.094,0.682,-10.544,0.319,2
4efFHMeCnNve5vTlSJMo9Y,140.086,0.46,-9.761,0.433,2
35VdcFcw4g1ZxMYW7Z7T9f,70.988,0.186,-11.769,0.232,0
0rxEPf4Y6uBmV3hkrV340a,104.964,0.634,-7.753,0.944,1
5R1WyFcSEkDARtEx92oftS,100.013,0.608,-5.438,0.652,1
7vu0JkJh0ldukEYbTVcqd0,114.145,0.415,-6.852,0.455,2
2Fi9ToRsQ3RmhPQbzCXHFa,120.061,0.517,-7.598,0.299,2
3abKAw6reL2U3vhAe98ZsY,113.935,0.774,-4.379,0.625,1
5V7qLbZJNTwaEVbZADqofc,101.991,0.597,-7.661,0.863,1
0RUGuh2uSNFJpGMSsD1F5C,150.017,0.835,-6.826,0.476,1
02TG4BXFsQpEBoiaRIqG4q,145.039,0.681,-6.405,0.514,1
6WEoqZfJkNKkRaRsQSxnbH,88.034,0.804,-3.774,0.572,1
4YwIOEhqg57IX2QasbetBi,171.848,0.379,-7.625,0.258,2
6bWp6koT8nuANBLyyh20gB,113.919,0.444,-8.683,0.286,2
6BtmXhTJMM9sBTHeYYASGz,105.009,0.884,-4.748,0.86,1
5DqdesEfbRyOlSS3Tf6c29,95.971,0.463,-6.972,0.397,2
61OtYav1fiUCr73JwZD2Sb,76.033,0.465,-6.09,0.314,2
3hCUkos0NxuSFl73oOHJzb,131.992,0.772,-8.29,0.808,1
3VOtDNKPohGZKv1OAO5QKR,112.985,0.684,-10.081,0.563,1
5OczsuojyL2tzu2MkdKmDu,143.089,0.0775,-13.94,0.72,0
4xwcjhQKYRJX4yMcJQDivh,146.974,0.384,-15.053,0.766,1
1H3Q48ARz2ZEwbOl6s53Mq,114.95,0.401,-10.016,0.243,2
71HEg3bYLyMAxHuJ3a6KIM,82.922,0.277,-8.249,0.22,2
5zqDpOXBAtD4j3Z7puVqbC,139.946,0.496,-9.186,0.263,2
4o74y4XY1ypNZkZtZkK8Wi,142.588,0.679,-6.01,0.37,2
4jp512gnBEb3aFzBDYlsib,172.031,0.979,-2.314,0.123,1
2v6eigo5rCplKdlFBJgMPM,100.09,0.551,-8.191,0.407,2
3MNYXalwzhzSY3APoec6Nn,99.962,0.812,-8.561,0.791,1
2KCFt4viygNYbV9uMlmkXQ,100.96,0.347,-8.023,0.271,2
6Sp7azay1NZU4wxlFacWCl,167.916,0.561,-6.644,0.794,1
0gRNu9dVzi5aC87AI1empZ,79.968,0.653,-7.576,0.678,1
6tkl6rjuXWtVOCaXSSSCz2,121.723,0.447,-7.862,0.321,2
4kWO6O1BUXcZmaxitpVUwp,128.005,0.834,-2.867,0.687,1
3OH7EyT8CgvW34AZLn8D79,115.973,0.652,-6.744,0.564,1
2sVzO3L0fdOMVe8wVlM0IE,133.873,0.71,-6.212,0.262,2
5TVd5ZGt3IYByz9h6P5tu6,80.036,0.421,-6.702,0.416,2
1HrcAM1NfQiQU2lvQh9VdL,150.076,0.629,-7.726,0.743,1
0H7Wdgn1C7vFy4z0o2kBUZ,165.895,0.82,-6.782,0.369,1
1u24Ut4Enu0OeMmeB2a4wq,153.974,0.172,-20.261,0.336,0
1aXV8GrmQLvgoFtBPERP7E,93.01,0.921,-10.431,0.696,1
2RqtfcLB7iOZj0zYB8Auhu,93.012,0.701,-3.834,0.38,2
5tGKyy4mgkoZ1jjsIFSBed,109.408,0.505,-10.988,0.277,2
2qCHdgKYczww7OajnuU2Tc,109.976,0.894,-3.724,0.0623,2
0uLPKDuIhkIhttiwezNdiG,94.049,0.558,-5.237,0.706,1
4pmvwzPCc4cBPtqMmvdFT1,100.002,0.789,-6.555,0.48,1
7cqNhYercayAfkZME0kvxr,100.029,0.683,-10.213,0.247,2
0up9rhm9qt2LW7cnoDFCMk,71.377,0.609,-5.954,0.347,2
0jPFyaLzyApdcr23f2GICv,139.996,0.414,-13.168,0.319,2
7m9OqQk4RVRkw9JJdeAw96,134.021,0.391,-9.144,0.437,2
2QfiRTz5Yc8DdShCxG1tB2,167.983,0.803,-9.129,0.969,1
0WoZrCjeAfrJi3SyZgQnG6,120.005,0.461,-13.124,0.366,2
2D0FX6WiP1GKGL3yCdXxs7,190.118,0.652,-4.546,0.47,1
69lbTYNxwof4CCUEpIONAt,152.056,0.792,-6.739,0.561,1
0QkWikH5Z3U0f79T9iuF6c,131.001,0.937,-3.83,0.535,1
0thG7Lq8m7A1ejhrtNRhFD,102.843,0.535,-8.01,0.572,2
01OOLvNYxeSttThtUj8Mor,139.914,0.558,-10.455,0.524,1
3F7bhRhNpY4YKrwa4kGeUz,147.022,0.625,-7.114,0.374,2
4A6GiKusHlmrtqCyKAyPg2,100.006,0.27,-11.486,0.155,0
7N3PAbqfTjSEU1edb2tY8j,129.981,0.835,-6.219,0.795,1
1E1uGhNdBe6Dddbgs2KqtZ,127.052,0.61,-8.329,0.235,2
1nSWQ5Y7OcuGiWGdA1UYlr,106.06,0.697,-6.973,0.323,2
7yJzk64ul9PFgVFUYbEzZL,127.975,0.997,-1.325,0.558,1
5Fo6raKxBGpScXX0Twf82e,90.042,0.326,-12.29,0.0864,0
74n118P9h9Sz2AwDSc3f8N,177.742,0.495,-10.625,0.0584,2
1gHliV4RwsD5t4YjRdjaK4,90.025,0.363,-11.731,0.456,2
4ofr8ORQ9w1QuxGLBwRiQk,125.0,0.788,-9.177,0.701,1
3zlSDmMkEiUB6epnbb9HfM,74.942,0.149,-13.639,0.0855,0
2x7MyWybabEz6Y6wvHuwGE,118.992,0.739,-4.541,0.745,1
7nlQnzAfSFlB4cXyAIVKRw,91.991,0.482,-5.614,0.536,2
6AtXqaxlYvoYbytfjjcUoB,131.062,0.714,-7.8,0.15,2
0JK5mu3OhQ17kDnfaENqze,93.008,0.506,-9.499,0.502,2
5cwCW4r6ybpSiHWMpMKHoJ,81.672,0.214,-13.468,0.422,0
3SMxd9vNy41n9Xk4UFw36S,102.003,0.723,-4.804,0.377,2
6yPCOdvR6sVLMRuWAYjdnf,80.052,0.504,-7.143,0.683,1
4P3mcaMeif02CSqx6MAleZ,100.746,0.534,-10.335,0.48,2
1ko2lVN0vKGUl9zrU0qSlT,95.818,0.497,-12.609,0.585,2
7BqBn9nzAq8spo5e7cZ0dJ,109.021,0.841,-5.379,0.424,1
4RgXmdsT0zfYXdrZPW3pV8,152.101,0.555,-7.407,0.353,2
1tbfwWXvGQor2wu49pxUqz,93.996,0.872,-4.666,0.41,1
5HthkOEb7X9jUiBeJFHOlY,100.002,0.641,-5.972,0.323,2
6oHNAWV5sbGtTVCvXhXikt,128.045,0.812,-5.5,0.351,1
4R8VBRb5nKbEfi1EIA2B7p,115.034,0.435,-8.834,0.836,1
4uXShFWajd1PTQzlW3P4jj,149.161,0.407,-10.352,0.464,2
3APdIdF8H0jsxSuGOqXedS,95.077,0.558,-7.155,0.872,1
3jJ5HgLRNydtLRghjWVaCG,171.841,0.612,-7.978,0.898,1
3E424W0IJS3ypZ4YOxE0Jn,90.984,0.492,-7.55,0.165,2
6y4GYuZszeXNOXuBFsJlos,92.502,0.911,-3.515,0.606,1
6UPXKzJMmTKcNJPIjXUkO4,114.95,0.261,-10.355,0.297,2
12celVFt8zESBuWWD3Jm4C,85.941,0.108,-15.73,0.779,0
251PNRmJU9KcUnFQAB5t6I,81.989,0.529,-8.402,0.295,2
1nl7j1l4X0OHg9L4YytAa6,107.914,0.368,-9.198,0.25,2
2SkJKMfjpYsNv0KWOxiegX,108.024,0.913,-5.148,0.519,1
6YHcogJwdRW7ym4tQt2Edo,151.925,0.541,-9.108,0.692,1
2qrDCssEM3umzQ7DdcYMio,137.886,0.512,-7.679,0.528,1
5o6q9gQXi5umBrUczroW79,115.939,0.417,-9.269,0.57,2
1Rcmhf1Uo6a5yw7KzR25tL,117.305,0.744,-8.573,0.627,1
5cjVsWqIkBQC7acTRhL0RO,96.987,0.666,-4.847,0.763,1
2gsNpSn7VvvJuSrIDfRoYy,79.982,0.808,-5.175,0.642,1
19EnAKTdmQgZATuku1G5rD,120.044,0.658,-6.333,0.666,1
4v6FB83RnRa0s78MlAeEJ5,101.565,0.23,-10.69,0.241,2
1C5e7ZRscn79tjMEc3swc7,101.984,0.858,-4.05,0.764,1
7FIE7k6kKI6CGws3ofw8EL,139.768,0.396,-7.973,0.111,2
2MwCoo4GeXpi8soWn9EiPo,109.935,0.496,-7.153,0.61,1
4gqWGblcE5Y1mvOOQfbuQI,104.977,0.767,-9.569,0.227,2
2iPaXFJC1ggCQQ9s28uwBb,100.965,0.916,-5.831,0.271,2
3u7EImvXm34O03tjuaraEB,109.957,0.678,-6.532,0.747,1
4B5GVnMetfekXDajAgMSFy,107.995,0.851,-4.481,0.251,2
0MwFC8WoPCjq2H3UES2aos,135.581,0.28,-10.467,0.178,2
4WedBZTeFawYCBCgfj36iK,129.933,0.0956,-14.196,0.22,0
5b7u3idwfY2LyqMQlCwscm,107.99,0.431,-8.937,0.19,2
0p5xEJ10MMJEGTuwJbngbn,137.741,0.256,-8.653,0.308,2
0XhFy7NAFb8b1grm26Xwh2,130.062,0.844,-6.096,0.49,1
4gbB4ORVF9jqFWgPF8277Z,140.005,0.585,-8.819,0.303,2
0OJN2A3Qyvd7pwSF0AIteC,135.991,0.788,-3.663,0.845,1
3XjAgiBvWBKu1tHSLTgffX,85.398,0.143,-17.374,0.528,0
04wmRKlU8lSjmYql1mt052,94.321,0.522,-7.699,0.43,2
3iiblrKjrVkGrPbjFbNeqj,128.072,0.911,-3.702,0.484,1
2zz4plJxtgMIsQg5SMl2Bg,169.955,0.627,-6.842,0.441,1
4gKbbdIndayfyc1CLzs2J6,137.89,0.135,-18.25,0.2,0
2SQNQt6UvRYNZp8SiREWcx,107.28,0.89,-7.689,0.123,2
6FmnMoph4yx7zjhuBcrHDv,120.028,0.49,-10.845,0.394,2
5ZKyj00XSlmEoKnDGH4JZa,150.02,0.59,-4.305,0.495,1
4dB19Z9oN77xBzxp0ORpug,159.791,0.557,-9.738,0.658,1
14eotumM24MhIgzidgN3Jx,169.952,0.565,-10.184,0.69,1
18qN1yxa4SVwmykQq1Icrl,149.751,0.677,-7.73,0.524,1
2u9BD3PcGW3yDzgDKoEdEd,128.059,0.721,-7.116,0.568,1
0gPgdRfB4jdGrlyXS0Vx78,78.936,0.632,-6.393,0.716,1
7GE3LwWzboPaTN0TlDcPs1,108.999,0.829,-7.145,0.967,1
7sqii6BhIDpJChYpU3WjwS,97.012,0.788,-10.128,0.414,2
259cipqzxTmLPvXh5NjoWO,110.017,0.838,-5.517,0.703,1
77MrX98hyOXLSs3dIfmOYk,109.966,0.547,-7.034,0.922,1
0uHt238vV35Ulgwmw4A0PI,138.933,0.526,-10.987,0.258,2
5u8Zijx6NHUL8MM6dBEbkS,159.975,0.729,-3.8,0.49,1
6I9sncEmtGc9rpKyb8U1f8,126.988,0.874,-3.336,0.629,1
4XCHizdk3YrzdveEOAGpob,140.043,0.947,-3.904,0.362,1
6MDA9JR00rgB20dIVqaDe9,71.426,0.448,-8.73,0.251,2
2DBxhQbwnuXDioUVdL33S2,90.098,0.639,-6.958,0.399,2
00fRUfon3pr861IKiG03kA,126.813,0.1,-15.43,0.101,0
7GqWnsKhMtEW0nzki5o0d8,117.188,0.65,-6.328,0.61,1
2qOfyyZc41LfQ63U9p3GVV,140.024,0.741,-5.043,0.95,1
59WN2psjkt1tyaxjspN8fp,88.785,0.833,-4.215,0.661,1
3Mur7gYENrN0nvKMKIw1ZS,144.855,0.715,-6.401,0.452,1
1cTu1MiLR4rOyzIzZd6GYP,111.015,0.553,-6.193,0.235,2
6XPmY4hIb1RGRyNuq0UBsl,117.919,0.431,-8.26,0.365,2
2tSnkmZL1916IUzMIOC4Qz,126.024,0.66,-10.341,0.693,1
5rB5mfeFCkUI3nkHQMMZ3K,129.911,0.779,-3.995,0.67,1
11uSCFBn6ng3O1LZNbIIwq,170.058,0.939,-9.091,0.961,1
6e6KgnMZoXldeccUk2yYqO,139.984,0.494,-10.142,0.7,1
6aBh6vT0UV14DneyyNorR2,104.98,0.716,-6.294,0.594,1
3DarAbFujv6eYNliUTyqtz,110.97,0.705,-3.463,0.781,1
2nZq5WQOW4FEPxCVTdNGfB,64.879,0.343,-7.62,0.342,2
33SNO8AaciGbNaQFkxvPrW,147.124,0.93,-2.631,0.491,1
2Nn40S6ZDlqSDbIJBcXZ1f,122.925,0.706,-4.384,0.799,1
2GnDvcAdzupWmp5ungDKa6,97.984,0.376,-17.01,0.28,0
6YfV0y0M439iM8exDJvJ2V,87.994,0.608,-10.98,0.551,2
5qtwzv99vOr5UTwnTixn7j,129.984,0.958,-3.245,0.961,1
0TrPqhAMoaKUFLR7iYDokf,103.007,0.694,-7.726,0.508,1
1U07iG4qnbKP8ui3VidZN4,110.425,0.594,-10.846,0.694,1
7mHS2rAwnUCc4OLyB3dwLr,140.022,0.762,-4.095,0.553,1
15St0qWPnH4xKflV39vk28,160.018,0.839,-6.302,0.371,1
2uxf1cKSZksrUBa0GjtZSk,159.976,0.812,-9.703,0.666,1
5zGuULUqp882VV3Bm3QyF2,84.001,0.316,-13.201,0.619,2
1FXrYwvWwjmbw8cqFC1OWz,167.238,0.593,-3.68,0.351,1
1pjXUZFaDSgf9wV1X76aXw,142.942,0.831,-3.213,0.761,1
6PhhAy5R9q21t7gy6O2K50,118.01,0.165,-12.859,0.407,0
3MdqGEVxEQdKz3NWp63zY9,98.165,0.0806,-24.894,0.289,0
05PuLrZEuOdUfhVEPw13h7,120.099,0.39,-8.058,0.366,2
6Zp9pormGrMRqgFZ9XowHz,62.589,0.0258,-28.516,0.511,0
025Vhjjp9208xPOBcU6pwQ,115.011,0.209,-18.411,0.597,0
5hqCTHwJwHMO35tbqHObFZ,110.027,0.295,-23.411,0.349,0
3AbPnenT96a3aF4KNYRfBC,62.636,0.0141,-28.587,0.578,0
2Roq932UWcmn0hlQwWBKLh,74.98,0.219,-14.283,0.137,0
1Hg2egRryMkCdXqXmXki3A,105.217,0.528,-7.564,0.0479,2
5JJPfHpByZ66XsEyCNVi2p,153.563,0.509,-8.059,0.37,2
2ORjy2LKWIKvJNhACU8Uo8,125.952,0.454,-9.983,0.106,2
4RixtPhUXlci9ad4qIMj23,91.386,0.554,-11.165,0.848,1
22gL8bOImYbV8QscJq9v2p,149.806,0.207,-14.767,0.0595,0
7F8RNvTQlvbeBLeenycvN6,87.549,0.378,-11.008,0.575,2
3i2Q3cFdFzJ39nV9sAt3Pc,75.07,0.33,-8.302,0.04,2
7qZClRjuyBwaKQsU0LxX5y,107.626,0.344,-11.787,0.461,2
4Yp8zw7b35bheMVTp39o5O,98.014,0.548,-7.588,0.374,2
7hpH1Ijoygw5J5XUfVS9hh,132.207,0.644,-9.102,0.657,1
7fW9J3EpVWVN1ouv0slAs0,118.477,0.818,-5.924,0.789,1
76oUbO75KGdgMZnxpaCxDf,102.713,0.447,-7.568,0.584,2
3FUZpoj9VV0sgc8RqbS3xQ,174.974,0.92,-2.298,0.219,1
53zw51qaLzcX7kOTlUqAqG,102.129,0.974,-5.604,0.296,2
4DUsBOTsiqZkiF4ePwUPWx,81.953,0.463,-6.609,0.385,2
2nDPchYuJAnBX7O1o5Co1H,109.919,0.345,-8.002,0.392,2
0fVDu1evgjX9CFD0cmuRrM,82.061,0.553,-5.57,0.359,2
3qwlyPrjF2GJLbm7r2D2jO,169.994,0.825,-6.155,0.361,1
12VO2nlF0uy12Jyf9K4a8U,151.96,0.531,-9.165,0.146,2
0b4kn0PraUzXr2renS2xhp,143.88,0.39,-11.344,0.0713,2
2oNYsdCasRRlz1shXFAz7D,120.037,0.98,-3.02,0.478,1
12LohWsGyAptv2o25tFPcA,102.029,0.902,-2.506,0.0878,2
2zKGBzm03BqPDszKUX2wqT,139.937,0.862,-4.672,0.557,1
3dpiTnY215rG2V33dcJKhW,62.014,0.705,-5.41,0.302,2
0VZESWCk41YXSQ9l0M2TcC,175.889,0.654,-4.892,0.624,1
6PGoSes0D9eUDeeAafB2As,126.058,0.585,-7.343,0.779,1
3gDEnyulWXK4rdPhJQkhJL,150.075,0.972,-3.985,0.65,1
5OszdgVjoEZGjeXnNlyGWS,75.985,0.845,-4.234,0.51,1
0ccwMrlZONy5yXrirq7lTe,115.954,0.828,-5.544,0.566,1
2YyvWje3cEYyqgYhNUIaBJ,149.972,0.679,-5.893,0.475,1
51P3NaXFY36BR7d52fh03Y,72.32,0.00464,-38.222,0.216,0
1brqrwappe4lTVfhBYlojf,137.927,0.0181,-30.054,0.252,0
4AW58EZBHvROkEXFMqAx3N,152.114,0.883,-2.74,0.631,1
5fXzyFs4FEGy9SAHrarvNW,122.74,0.166,-19.585,0.0545,0
3PV8uIQnxD4Qiimn3x6PVr,88.278,0.0842,-17.542,0.246,0
3lAun9V0YdTlCSIEXPvfsY,82.331,0.278,-8.596,0.338,2
5IV5Wh6hdncGcsnbVhhVug,107.02,0.578,-6.566,0.517,2
1QELw50Dl95LusF6uOkDqk,63.378,0.267,-8.948,0.342,2
3juoXpZ1CRCbWHnWk5rVbV,93.034,0.657,-9.84,0.604,1
02dF3qjpgTpmPCBKo72C06,150.027,0.598,-7.457,0.82,1
5WncH5iZ5GFlnXm7jKEXVP,107.997,0.837,-4.635,0.473,1
2mdHW9nUG38Ym4khrPLGBU,102.937,0.727,-6.356,0.687,1
5MZtSCAvjvCoUbJ0a9ljum,122.145,0.766,-7.068,0.145,2
49X0LAl6faAusYq02PRAY6,126.041,0.808,-5.627,0.869,1
4wPKUEm0EOoyUiFtI6mz1a,186.01,0.503,-10.029,0.519,1
7ubd6wvhN4TKMwQUy6hR69,86.15,0.299,-14.462,0.556,0
4x1dWc1GgAfC04GcTlllax,138.328,0.247,-13.036,0.245,0
7xSG1ytJGfyx1YWFMnorWl,95.033,0.175,-17.767,0.125,0
51Fjme0JiitpyXKuyQiCDo,129.972,0.39,-7.899,0.495,2
1ar2piRXqvUXf7za12vikC,106.027,0.194,-19.673,0.15,0
3ZS3FSOx9inrWp0ZwcJS79,178.632,0.953,-7.074,0.425,1
57YuVCx5NRYfreRDQsUQix,118.064,0.824,-6.045,0.359,2
7Kv7Q13skaIKLt7w2OShlH,149.647,0.0799,-20.05,0.15,0
5Nu5Uyoauauy9LFePYL1Z3,125.043,0.628,-6.754,0.434,2
1qEmFfgcLObUfQm0j1W2CK,114.996,0.728,-4.595,0.901,1
58AkcBdW5NpM2TBbkKbdK3,158.905,0.607,-7.241,0.655,1
5pQODzb8j3xMQ1qvrQXJvo,109.033,0.74,-8.432,0.626,1
2eBuez59MU3mSXwamfYueg,79.033,0.313,-11.078,0.234,2
5UZVXKI4RnciPJ9TJLnwMS,61.996,0.0535,-18.914,0.0916,0
2Hs659VSIWrtetYzclXVP6,125.552,0.737,-11.51,0.82,1
2x1fFf9HB5hEjEnLiKquTF,180.2,0.0898,-19.815,0.578,0
3KhPLLQjXodVQU9FoIlCUh,119.247,0.615,-7.287,0.614,1
6rqUOLt9dpfMANLMKTzoWj,132.199,0.412,-10.116,0.706,1
5KJsAfVzpXUU3tY03c5MPV,139.979,0.177,-23.921,0.569,0
1Lim1Py7xBgbAkAys3AGAG,98.007,0.809,-3.081,0.274,2
4qu63nuBpdn0qHUHuObEj1,119.976,0.738,-4.77,0.637,1
2vaa0nnDnNTlxCh7fCmjsr,120.416,0.27,-4.382,0.728,1
3EtyEzMpfKSaoVhPunvbRV,162.11,0.741,-3.72,0.46,1
0sp00HSXkQyqTa6QqM0O8V,80.012,0.629,-6.434,0.237,2
55lhT34ZCsTCydq29VbchJ,120.951,0.699,-5.341,0.14,2
21txIUpB3w1dBeixm5X4DL,119.935,0.545,-7.855,0.271,2
6hDM2uj57moJd3RLYTm5rI,124.159,0.666,-4.644,0.564,1
4iEOVEULZRvmzYSZY2ViKN,101.99,0.877,-4.465,0.802,1
0mBP9X2gPCuapvpZ7TGDk3,101.058,0.592,-4.898,0.719,1
0mBP9X2gPCuapvpZ7TGDk3,101.058,0.592,-4.898,0.719,1
7twpmDySuCWpASRjWVEdnJ,122.023,0.809,-4.487,0.744,1
1yr9HpAu3prvxmq783ZELn,143.173,0.477,-8.839,0.643,1
7hxHWCCAIIxFLCzvDgnQHX,140.042,0.658,-6.142,0.462,1
0YsGMHid6sFq5PcToe3JZE,103.139,0.674,-7.04,0.123,2
5mUXRXoNWdGAanuNCk6VBQ,113.946,0.332,-6.935,0.655,2
77W0iFp0uZb1Zc0NNo947D,142.981,0.791,-5.55,0.5,1
1rFBpvlZ4qwDX1ulNwjTjv,174.021,0.88,-4.412,0.0351,2
5F2AuFzEiuAQD0JVNjVJQz,100.063,0.725,-8.812,0.0794,2
1KxwZYyzWNyZSRyErj2ojT,74.897,0.545,-7.346,0.243,2
1A2PVHd6kWaMlaJVkMfXmz,139.849,0.624,-6.513,0.215,2
1roCmBlcpV7LzsmB7pmCyt,150.267,0.569,-5.018,0.44,1
2PqSOrlabozEH6KXs7BvQr,173.877,0.337,-9.503,0.137,2
1SPDWTBH7qcjbZ8zMRXlQ9,97.944,0.39,-6.594,0.536,2
3R9RsYalAgs6zjuuBZdYzQ,98.0,0.407,-6.297,0.544,2
0lYBSQXN6rCTvUZvg9S0lU,99.988,0.716,-5.371,0.163,2
0KG7XrgM20KEmJrKsyFDAm,128.04,0.955,-4.197,0.486,1
6A7I3OLjNQNvDqFNaROKRa,128.032,0.748,-7.725,0.0434,2
2qkxYL32FCsX7AYjJKSB6D,130.048,0.103,-20.009,0.301,0
6I0KEvFfWszVJiCy5hum4V,127.918,0.408,-7.941,0.374,2
3koCCeSaVUyrRo3N2gHrd8,125.035,0.648,-8.698,0.9,1
38XLUjlR84JEwK0SOvX77a,127.89,0.798,-5.07,0.905,1
5JeQ8hhkFfUh7XljgD8dBM,78.14,0.486,-4.437,0.307,2
4jYJV3rxH5XiVfwH8pdbDM,172.058,0.364,-8.503,0.358,2
6xZ4Q2k2ompmDppyeESIY8,122.012,0.583,-7.34,0.77,1
4zZyTwwwZFJhRe0oBElIia,121.934,0.614,-5.452,0.636,1
3MDDVmTbdgTdlpPu3MFdJx,139.997,0.91,-2.825,0.346,1
2uBhGx3m5iJrtsql8Qk00j,92.973,0.934,-5.941,0.224,2
5nujrmhLynf4yMoMtj8AQF,102.977,0.825,-3.787,0.915,1
5nujrmhLynf4yMoMtj8AQF,102.977,0.825,-3.787,0.915,1
23mLwgHatcxmvxQqRYcjHo,55.699,0.153,-16.457,0.0388,0
07FkzikE6FuHIa8Ma7zJGc,94.791,0.661,-6.419,0.179,2
04NMWz4ctkuILV6mUR2iWp,103.997,0.483,-6.596,0.29,2
6GzApXoBQiiAjak3tOQfV3,159.927,0.52,-5.445,0.771,1
0eu4C55hL6x29mmeAjytzC,79.982,0.49,-5.187,0.569,2
5yY9lUy8nbvjM1Uyo1Uqoc,142.037,0.609,-5.831,0.508,1
